"country","year","age_grp","avg_schooling"
"Albania",2034,"35-39",15.4681318681318
"Albania",2034,"40-44",15.1510989010989
"Albania",2034,"45-49",14.3707912087911
"Albania",2034,"50-54",13.257032967033
"Albania",2034,"55-59",11.5688351648351
"Albania",2034,"60-64",9.72512087912085
"Albania",2034,"65-999",9.09709420258042
"Albania",2035,"15-19",14.6097802197802
"Albania",2035,"20-24",15.8007142857143
"Albania",2035,"25-29",15.4101648351648
"Albania",2035,"30-34",15.6815934065934
"Albania",2035,"35-39",15.6340659340659
"Albania",2035,"40-44",15.3228571428572
"Albania",2035,"45-49",14.5393956043955
"Albania",2035,"50-54",13.4162087912088
"Albania",2035,"55-59",11.7085714285714
"Albania",2035,"60-64",9.84340659340657
"Albania",2035,"65-999",9.20748648302796
"Albania",2036,"15-19",14.7403076923077
"Albania",2036,"20-24",15.9430769230769
"Albania",2036,"25-29",15.552
"Albania",2036,"30-34",15.8384615384615
"Albania",2036,"35-39",15.8
"Albania",2036,"40-44",15.4946153846154
"Albania",2036,"45-49",14.7079999999999
"Albania",2036,"50-54",13.5753846153846
"Albania",2036,"55-59",11.8483076923077
"Albania",2036,"60-64",9.96169230769229
"Albania",2036,"65-999",9.31787876347548
"Albania",2037,"15-19",14.8708351648351
"Albania",2037,"20-24",16.0854395604395
"Albania",2037,"25-29",15.6938351648351
"Albania",2037,"30-34",15.9953296703296
"Albania",2037,"35-39",15.9659340659341
"Albania",2037,"40-44",15.6663736263737
"Albania",2037,"45-49",14.8766043956043
"Albania",2037,"50-54",13.7345604395604
"Albania",2037,"55-59",11.988043956044
"Albania",2037,"60-64",10.079978021978
"Albania",2037,"65-999",9.42827104392302
"Albania",2038,"15-19",15.0013626373626
"Albania",2038,"20-24",16.2278021978022
"Albania",2038,"25-29",15.8356703296703
"Albania",2038,"30-34",16.1521978021977
"Albania",2038,"35-39",16.1318681318681
"Albania",2038,"40-44",15.8381318681319
"Albania",2038,"45-49",15.0452087912087
"Albania",2038,"50-54",13.8937362637363
"Albania",2038,"55-59",12.1277802197802
"Albania",2038,"60-64",10.1982637362637
"Albania",2038,"65-999",9.53866332437053
"Albania",2039,"15-19",15.1318901098901
"Albania",2039,"20-24",16.3701648351648
"Albania",2039,"25-29",15.9775054945055
"Albania",2039,"30-34",16.3090659340659
"Albania",2039,"35-39",16.2978021978022
"Albania",2039,"40-44",16.0098901098901
"Albania",2039,"45-49",15.2138131868131
"Albania",2039,"50-54",14.0529120879121
"Albania",2039,"55-59",12.2675164835165
"Albania",2039,"60-64",10.3165494505494
"Albania",2039,"65-999",9.64905560481807
"Albania",2040,"15-19",15.2624175824175
"Albania",2040,"20-24",16.5125274725274
"Albania",2040,"25-29",16.1193406593407
"Albania",2040,"30-34",16.4659340659341
"Albania",2040,"35-39",16.4637362637362
"Albania",2040,"40-44",16.1816483516484
"Albania",2040,"45-49",15.3824175824175
"Albania",2040,"50-54",14.2120879120879
"Albania",2040,"55-59",12.4072527472528
"Albania",2040,"60-64",10.4348351648351
"Albania",2040,"65-999",9.75944788526559
"Albania",2041,"15-19",15.392945054945
"Albania",2041,"20-24",16.6548901098901
"Albania",2041,"25-29",16.2611758241758
"Albania",2041,"30-34",16.6228021978022
"Albania",2041,"35-39",16.6296703296703
"Albania",2041,"40-44",16.3534065934066
"Albania",2041,"45-49",15.5510219780219
"Albania",2041,"50-54",14.3712637362638
"Albania",2041,"55-59",12.546989010989
"Albania",2041,"60-64",10.5531208791209
"Albania",2041,"65-999",9.86984016571313
"Albania",2042,"15-19",15.5234725274725
"Albania",2042,"20-24",16.7972527472527
"Albania",2042,"25-29",16.403010989011
"Albania",2042,"30-34",16.7796703296703
"Albania",2042,"35-39",16.7956043956044
"Albania",2042,"40-44",16.5251648351648
"Albania",2042,"45-49",15.7196263736263
"Albania",2042,"50-54",14.5304395604396
"Albania",2042,"55-59",12.6867252747252
"Albania",2042,"60-64",10.6714065934066
"Albania",2042,"65-999",9.98023244616064
"Albania",2043,"15-19",15.654
"Albania",2043,"20-24",16.9396153846154
"Albania",2043,"25-29",16.5448461538462
"Albania",2043,"30-34",16.9365384615384
"Albania",2043,"35-39",16.9615384615385
"Albania",2043,"40-44",16.6969230769231
"Albania",2043,"45-49",15.8882307692307
"Albania",2043,"50-54",14.6896153846154
"Albania",2043,"55-59",12.8264615384615
"Albania",2043,"60-64",10.7896923076923
"Albania",2043,"65-999",10.0906247266082
"Albania",2044,"15-19",15.7845274725274
"Albania",2044,"20-24",17.081978021978
"Albania",2044,"25-29",16.6866813186813
"Albania",2044,"30-34",17.0934065934065
"Albania",2044,"35-39",17.1274725274725
"Albania",2044,"40-44",16.8686813186814
"Albania",2044,"45-49",16.0568351648351
"Albania",2044,"50-54",14.8487912087912
"Albania",2044,"55-59",12.9661978021978
"Albania",2044,"60-64",10.907978021978
"Albania",2044,"65-999",10.2010170070557
"Albania",2045,"15-19",15.9150549450549
"Albania",2045,"20-24",17.2243406593406
"Albania",2045,"25-29",16.8285164835165
"Albania",2045,"30-34",17.2502747252747
"Albania",2045,"35-39",17.2934065934066
"Albania",2045,"40-44",17.0404395604396
"Albania",2045,"45-49",16.2254395604395
"Albania",2045,"50-54",15.007967032967
"Albania",2045,"55-59",13.105934065934
"Albania",2045,"60-64",11.0262637362637
"Albania",2045,"65-999",10.3114092875032
"Albania",2046,"15-19",16.0455824175824
"Albania",2046,"20-24",17.3667032967033
"Albania",2046,"25-29",16.9703516483517
"Albania",2046,"30-34",17.4071428571428
"Albania",2046,"35-39",17.4593406593406
"Albania",2046,"40-44",17.2121978021978
"Albania",2046,"45-49",16.3940439560438
"Albania",2046,"50-54",15.1671428571428
"Albania",2046,"55-59",13.2456703296703
"Albania",2046,"60-64",11.1445494505494
"Albania",2046,"65-999",10.4218015679508
"Albania",2047,"15-19",16.1761098901098
"Albania",2047,"20-24",17.5090659340659
"Albania",2047,"25-29",17.1121868131868
"Albania",2047,"30-34",17.564010989011
"Albania",2047,"35-39",17.6252747252747
"Albania",2047,"40-44",17.3839560439561
"Albania",2047,"45-49",16.5626483516482
"Albania",2047,"50-54",15.3263186813187
"Albania",2047,"55-59",13.3854065934066
"Albania",2047,"60-64",11.2628351648351
"Albania",2047,"65-999",10.5321938483983
"Albania",2048,"15-19",16.3066373626373
"Albania",2048,"20-24",17.6514285714285
"Albania",2048,"25-29",17.254021978022
"Albania",2048,"30-34",17.7208791208791
"Albania",2048,"35-39",17.7912087912088
"Albania",2048,"40-44",17.5557142857143
"Albania",2048,"45-49",16.7312527472527
"Albania",2048,"50-54",15.4854945054945
"Albania",2048,"55-59",13.5251428571428
"Albania",2048,"60-64",11.3811208791209
"Albania",2048,"65-999",10.6425861288458
"Albania",2049,"15-19",16.4371648351648
"Albania",2049,"20-24",17.7937912087912
"Albania",2049,"25-29",17.3958571428572
"Albania",2049,"30-34",17.8777472527472
"Albania",2049,"35-39",17.9571428571428
"Albania",2049,"40-44",17.7274725274726
"Albania",2049,"45-49",16.8998571428571
"Albania",2049,"50-54",15.6446703296703
"Albania",2049,"55-59",13.6648791208791
"Albania",2049,"60-64",11.4994065934066
"Albania",2049,"65-999",10.7529784092933
"Albania",2050,"15-19",16.5676923076923
"Albania",2050,"20-24",17.9361538461538
"Albania",2050,"25-29",17.5376923076923
"Albania",2050,"30-34",18.0346153846153
"Albania",2050,"35-39",18.1230769230769
"Albania",2050,"40-44",17.8992307692308
"Albania",2050,"45-49",17.0684615384615
"Albania",2050,"50-54",15.8038461538462
"Albania",2050,"55-59",13.8046153846154
"Albania",2050,"60-64",11.6176923076923
"Albania",2050,"65-999",10.8633706897409
"Algeria",2015,"15-19",9.18346153846159
"Algeria",2015,"20-24",10.2884615384615
"Algeria",2015,"25-29",9.51346153846146
"Algeria",2015,"30-34",8.3623076923077
"Algeria",2015,"35-39",6.93230769230772
"Algeria",2015,"40-44",5.47384615384615
"Algeria",2015,"45-49",4.38
"Algeria",2015,"50-54",3.14538461538463
"Algeria",2015,"55-59",2.37461538461538
"Algeria",2015,"60-64",1.52653846153846
"Algeria",2015,"65-999",0.64346749539837
"Algeria",2016,"15-19",9.31586813186817
"Algeria",2016,"20-24",10.4459340659341
"Algeria",2016,"25-29",9.66582417582407
"Algeria",2016,"30-34",8.49978021978023
"Algeria",2016,"35-39",7.0483076923077
"Algeria",2016,"40-44",5.56457142857141
"Algeria",2016,"45-49",4.45243956043956
"Algeria",2016,"50-54",3.19446153846155
"Algeria",2016,"55-59",2.40984615384615
"Algeria",2016,"60-64",1.54487912087912
"Algeria",2016,"65-999",0.644780149051074
"Algeria",2017,"15-19",9.44827472527476
"Algeria",2017,"20-24",10.6034065934066
"Algeria",2017,"25-29",9.81818681318674
"Algeria",2017,"30-34",8.63725274725277
"Algeria",2017,"35-39",7.16430769230772
"Algeria",2017,"40-44",5.6552967032967
"Algeria",2017,"45-49",4.52487912087912
"Algeria",2017,"50-54",3.24353846153848
"Algeria",2017,"55-59",2.44507692307693
"Algeria",2017,"60-64",1.56321978021978
"Algeria",2017,"65-999",0.646092802703778
"Algeria",2018,"15-19",9.58068131868134
"Algeria",2018,"20-24",10.7608791208791
"Algeria",2018,"25-29",9.97054945054936
"Algeria",2018,"30-34",8.77472527472531
"Algeria",2018,"35-39",7.2803076923077
"Algeria",2018,"40-44",5.74602197802196
"Algeria",2018,"45-49",4.59731868131868
"Algeria",2018,"50-54",3.2926153846154
"Algeria",2018,"55-59",2.48030769230769
"Algeria",2018,"60-64",1.58156043956043
"Algeria",2018,"65-999",0.647405456356482
"Algeria",2019,"15-19",9.71308791208793
"Algeria",2019,"20-24",10.9183516483516
"Algeria",2019,"25-29",10.122912087912
"Algeria",2019,"30-34",8.9121978021978
"Algeria",2019,"35-39",7.39630769230772
"Algeria",2019,"40-44",5.83674725274724
"Algeria",2019,"45-49",4.66975824175822
"Algeria",2019,"50-54",3.34169230769233
"Algeria",2019,"55-59",2.51553846153845
"Algeria",2019,"60-64",1.59990109890109
"Algeria",2019,"65-999",0.648718110009187
"Algeria",2020,"15-19",9.84549450549451
"Algeria",2020,"20-24",11.0758241758242
"Algeria",2020,"25-29",10.2752747252746
"Algeria",2020,"30-34",9.04967032967033
"Algeria",2020,"35-39",7.5123076923077
"Algeria",2020,"40-44",5.9274725274725
"Algeria",2020,"45-49",4.74219780219778
"Algeria",2020,"50-54",3.39076923076924
"Algeria",2020,"55-59",2.55076923076923
"Algeria",2020,"60-64",1.61824175824175
"Algeria",2020,"65-999",0.650030763661891
"Algeria",2021,"15-19",9.97790109890116
"Algeria",2021,"20-24",11.2332967032967
"Algeria",2021,"25-29",10.4276373626373
"Algeria",2021,"30-34",9.18714285714287
"Algeria",2021,"35-39",7.62830769230771
"Algeria",2021,"40-44",6.01819780219779
"Algeria",2021,"45-49",4.81463736263734
"Algeria",2021,"50-54",3.43984615384616
"Algeria",2021,"55-59",2.586
"Algeria",2021,"60-64",1.63658241758241
"Algeria",2021,"65-999",0.651343417314595
"Algeria",2022,"15-19",10.1103076923077
"Algeria",2022,"20-24",11.3907692307692
"Algeria",2022,"25-29",10.5799999999999
"Algeria",2022,"30-34",9.32461538461541
"Algeria",2022,"35-39",7.7443076923077
"Algeria",2022,"40-44",6.10892307692308
"Algeria",2022,"45-49",4.8870769230769
"Algeria",2022,"50-54",3.48892307692309
"Algeria",2022,"55-59",2.62123076923076
"Algeria",2022,"60-64",1.65492307692307
"Algeria",2022,"65-999",0.652656070967299
"Algeria",2023,"15-19",10.2427142857143
"Algeria",2023,"20-24",11.5482417582417
"Algeria",2023,"25-29",10.7323626373625
"Algeria",2023,"30-34",9.4620879120879
"Algeria",2023,"35-39",7.86030769230771
"Algeria",2023,"40-44",6.19964835164834
"Algeria",2023,"45-49",4.95951648351647
"Algeria",2023,"50-54",3.53800000000001
"Algeria",2023,"55-59",2.65646153846153
"Algeria",2023,"60-64",1.67326373626373
"Algeria",2023,"65-999",0.653968724620003
"Algeria",2024,"15-19",10.3751208791209
"Algeria",2024,"20-24",11.7057142857143
"Algeria",2024,"25-29",10.8847252747252
"Algeria",2024,"30-34",9.59956043956043
"Algeria",2024,"35-39",7.9763076923077
"Algeria",2024,"40-44",6.29037362637362
"Algeria",2024,"45-49",5.03195604395603
"Algeria",2024,"50-54",3.58707692307694
"Algeria",2024,"55-59",2.69169230769231
"Algeria",2024,"60-64",1.69160439560439
"Algeria",2024,"65-999",0.655281378272707
"Algeria",2025,"15-19",10.5075274725275
"Algeria",2025,"20-24",11.8631868131868
"Algeria",2025,"25-29",11.0370879120878
"Algeria",2025,"30-34",9.73703296703297
"Algeria",2025,"35-39",8.09230769230771
"Algeria",2025,"40-44",6.38109890109888
"Algeria",2025,"45-49",5.10439560439559
"Algeria",2025,"50-54",3.63615384615386
"Algeria",2025,"55-59",2.72692307692307
"Algeria",2025,"60-64",1.70994505494505
"Algeria",2025,"65-999",0.656594031925412
"Algeria",2026,"15-19",10.6399340659341
"Algeria",2026,"20-24",12.0206593406593
"Algeria",2026,"25-29",11.1894505494504
"Algeria",2026,"30-34",9.87450549450551
"Algeria",2026,"35-39",8.2083076923077
"Algeria",2026,"40-44",6.47182417582417
"Algeria",2026,"45-49",5.17683516483515
"Algeria",2026,"50-54",3.68523076923078
"Algeria",2026,"55-59",2.76215384615384
"Algeria",2026,"60-64",1.72828571428571
"Algeria",2026,"65-999",0.657906685578116
"Algeria",2027,"15-19",10.7723406593407
"Algeria",2027,"20-24",12.1781318681319
"Algeria",2027,"25-29",11.3418131868131
"Algeria",2027,"30-34",10.0119780219781
"Algeria",2027,"35-39",8.32430769230771
"Algeria",2027,"40-44",6.56254945054943
"Algeria",2027,"45-49",5.24927472527472
"Algeria",2027,"50-54",3.73430769230771
"Algeria",2027,"55-59",2.79738461538462
"Algeria",2027,"60-64",1.74662637362637
"Algeria",2027,"65-999",0.65921933923082
"Algeria",2028,"15-19",10.9047472527473
"Algeria",2028,"20-24",12.3356043956044
"Algeria",2028,"25-29",11.4941758241757
"Algeria",2028,"30-34",10.1494505494505
"Algeria",2028,"35-39",8.4403076923077
"Algeria",2028,"40-44",6.65327472527471
"Algeria",2028,"45-49",5.32171428571428
"Algeria",2028,"50-54",3.78338461538462
"Algeria",2028,"55-59",2.83261538461538
"Algeria",2028,"60-64",1.76496703296703
"Algeria",2028,"65-999",0.660531992883524
"Algeria",2029,"15-19",11.0371538461539
"Algeria",2029,"20-24",12.4930769230769
"Algeria",2029,"25-29",11.6465384615384
"Algeria",2029,"30-34",10.2869230769231
"Algeria",2029,"35-39",8.55630769230771
"Algeria",2029,"40-44",6.74399999999997
"Algeria",2029,"45-49",5.39415384615384
"Algeria",2029,"50-54",3.83246153846154
"Algeria",2029,"55-59",2.86784615384614
"Algeria",2029,"60-64",1.78330769230769
"Algeria",2029,"65-999",0.661844646536228
"Algeria",2030,"15-19",11.1695604395605
"Algeria",2030,"20-24",12.6505494505494
"Algeria",2030,"25-29",11.798901098901
"Algeria",2030,"30-34",10.4243956043956
"Algeria",2030,"35-39",8.6723076923077
"Algeria",2030,"40-44",6.83472527472526
"Algeria",2030,"45-49",5.4665934065934
"Algeria",2030,"50-54",3.88153846153847
"Algeria",2030,"55-59",2.90307692307692
"Algeria",2030,"60-64",1.80164835164835
"Algeria",2030,"65-999",0.663157300188933
"Algeria",2031,"15-19",11.3019670329671
"Algeria",2031,"20-24",12.8080219780219
"Algeria",2031,"25-29",11.9512637362636
"Algeria",2031,"30-34",10.5618681318682
"Algeria",2031,"35-39",8.78830769230771
"Algeria",2031,"40-44",6.92545054945055
"Algeria",2031,"45-49",5.53903296703294
"Algeria",2031,"50-54",3.93061538461539
"Algeria",2031,"55-59",2.93830769230769
"Algeria",2031,"60-64",1.819989010989
"Algeria",2031,"65-999",0.664469953841637
"Algeria",2032,"15-19",11.4343736263737
"Algeria",2032,"20-24",12.9654945054945
"Algeria",2032,"25-29",12.1036263736263
"Algeria",2032,"30-34",10.6993406593406
"Algeria",2032,"35-39",8.9043076923077
"Algeria",2032,"40-44",7.0161758241758
"Algeria",2032,"45-49",5.6114725274725
"Algeria",2032,"50-54",3.97969230769232
"Algeria",2032,"55-59",2.97353846153845
"Algeria",2032,"60-64",1.83832967032966
"Algeria",2032,"65-999",0.665782607494341
"Algeria",2033,"15-19",11.5667802197802
"Algeria",2033,"20-24",13.122967032967
"Algeria",2033,"25-29",12.2559890109889
"Algeria",2033,"30-34",10.8368131868132
"Algeria",2033,"35-39",9.02030769230771
"Algeria",2033,"40-44",7.10690109890109
"Algeria",2033,"45-49",5.68391208791206
"Algeria",2033,"50-54",4.02876923076924
"Algeria",2033,"55-59",3.00876923076922
"Algeria",2033,"60-64",1.85667032967032
"Algeria",2033,"65-999",0.667095261147046
"Algeria",2034,"15-19",11.6991868131868
"Algeria",2034,"20-24",13.2804395604396
"Algeria",2034,"25-29",12.4083516483515
"Algeria",2034,"30-34",10.9742857142857
"Algeria",2034,"35-39",9.1363076923077
"Algeria",2034,"40-44",7.19762637362635
"Algeria",2034,"45-49",5.75635164835163
"Algeria",2034,"50-54",4.07784615384617
"Algeria",2034,"55-59",3.044
"Algeria",2034,"60-64",1.87501098901098
"Algeria",2034,"65-999",0.668407914799749
"Algeria",2035,"15-19",11.8315934065934
"Algeria",2035,"20-24",13.4379120879121
"Algeria",2035,"25-29",12.5607142857142
"Algeria",2035,"30-34",11.1117582417583
"Algeria",2035,"35-39",9.25230769230771
"Algeria",2035,"40-44",7.28835164835164
"Algeria",2035,"45-49",5.82879120879119
"Algeria",2035,"50-54",4.12692307692309
"Algeria",2035,"55-59",3.07923076923076
"Algeria",2035,"60-64",1.89335164835164
"Algeria",2035,"65-999",0.669720568452454
"Algeria",2036,"15-19",11.964
"Algeria",2036,"20-24",13.5953846153846
"Algeria",2036,"25-29",12.7130769230768
"Algeria",2036,"30-34",11.2492307692308
"Algeria",2036,"35-39",9.3683076923077
"Algeria",2036,"40-44",7.37907692307689
"Algeria",2036,"45-49",5.90123076923075
"Algeria",2036,"50-54",4.176
"Algeria",2036,"55-59",3.11446153846153
"Algeria",2036,"60-64",1.9116923076923
"Algeria",2036,"65-999",0.671033222105158
"Algeria",2037,"15-19",12.0964065934066
"Algeria",2037,"20-24",13.7528571428571
"Algeria",2037,"25-29",12.8654395604395
"Algeria",2037,"30-34",11.3867032967033
"Algeria",2037,"35-39",9.48430769230771
"Algeria",2037,"40-44",7.46980219780218
"Algeria",2037,"45-49",5.97367032967031
"Algeria",2037,"50-54",4.22507692307693
"Algeria",2037,"55-59",3.14969230769231
"Algeria",2037,"60-64",1.93003296703296
"Algeria",2037,"65-999",0.672345875757862
"Algeria",2038,"15-19",12.2288131868132
"Algeria",2038,"20-24",13.9103296703296
"Algeria",2038,"25-29",13.0178021978021
"Algeria",2038,"30-34",11.5241758241758
"Algeria",2038,"35-39",9.60030769230769
"Algeria",2038,"40-44",7.56052747252744
"Algeria",2038,"45-49",6.04610989010988
"Algeria",2038,"50-54",4.27415384615385
"Algeria",2038,"55-59",3.18492307692307
"Algeria",2038,"60-64",1.94837362637362
"Algeria",2038,"65-999",0.673658529410566
"Algeria",2039,"15-19",12.3612197802198
"Algeria",2039,"20-24",14.0678021978022
"Algeria",2039,"25-29",13.1701648351647
"Algeria",2039,"30-34",11.6616483516484
"Algeria",2039,"35-39",9.71630769230771
"Algeria",2039,"40-44",7.65125274725273
"Algeria",2039,"45-49",6.11854945054944
"Algeria",2039,"50-54",4.32323076923078
"Algeria",2039,"55-59",3.22015384615383
"Algeria",2039,"60-64",1.96671428571427
"Algeria",2039,"65-999",0.674971183063271
"Algeria",2040,"15-19",12.4936263736264
"Algeria",2040,"20-24",14.2252747252747
"Algeria",2040,"25-29",13.3225274725274
"Algeria",2040,"30-34",11.7991208791209
"Algeria",2040,"35-39",9.83230769230769
"Algeria",2040,"40-44",7.74197802197801
"Algeria",2040,"45-49",6.190989010989
"Algeria",2040,"50-54",4.3723076923077
"Algeria",2040,"55-59",3.25538461538461
"Algeria",2040,"60-64",1.98505494505493
"Algeria",2040,"65-999",0.676283836715974
"Algeria",2041,"15-19",12.626032967033
"Algeria",2041,"20-24",14.3827472527472
"Algeria",2041,"25-29",13.47489010989
"Algeria",2041,"30-34",11.9365934065934
"Algeria",2041,"35-39",9.94830769230771
"Algeria",2041,"40-44",7.83270329670327
"Algeria",2041,"45-49",6.26342857142856
"Algeria",2041,"50-54",4.42138461538462
"Algeria",2041,"55-59",3.29061538461538
