"country","year","Yt","DR.2.Yt","DR.3.Yt"
"Ecuador",2023,270461624508.945,240162182543.531,226507352563.327
"Ecuador",2024,277169761010.791,241292956651.93,225364379878.94
"Ecuador",2025,283877897512.637,242287052120.729,224095833714.101
"Ecuador",2026,290586034014.484,243149394150.671,222709998654.075
"Ecuador",2027,297294170516.33,243884767345.866,221214783215.47
"Ecuador",2028,304002307018.176,244497819333.809,219617734725.04
"Ecuador",2029,310710443520.023,244993064297.488,217926053650.779
"Ecuador",2030,317418580021.869,245374886421.631,216146607404.623
"Ecuador",2031,324126716523.715,245647543255.132,214285943635.352
"Ecuador",2032,330834853025.562,245815168991.579,212350303029.694
"Ecuador",2033,337542989527.408,245881777669.828,210345631639.002
"Ecuador",2034,344251126029.254,245851266296.492,208277592748.28
"Ecuador",2035,350959262531.102,245727417892.172,206151578303.756
"Ecuador",2036,357667399032.947,245513904463.224,203972719914.655
"Ecuador",2037,364375535534.793,245214289900.812,201745899444.276
"Ecuador",2038,371083672036.641,244832032808.952,199475759204.972
"Ecuador",2039,377791808538.486,244370489263.215,197166711771.105
"Ecuador",2040,384499945040.332,243832915501.737,194822949423.607
"Ecuador",2041,391208081542.18,243222470550.105,192448453239.256
"Ecuador",2042,397916218044.025,242542218781.695,190047001837.363
"Ecuador",2043,404624354545.871,241795132414.988,187622179796.128
"Ecuador",2044,411332491047.719,240984093949.329,185177385750.459
"Ecuador",2045,418040627549.564,240111898540.601,182715840182.69
"Ecuador",2046,424748764051.41,239181256318.24,180240592917.224
"Ecuador",2047,431456900553.258,238194794644.954,177754530329.713
"Ecuador",2048,438165037055.104,237155060320.517,175260382281.067
"Ecuador",2049,444873173556.949,236064521730.968,172760728786.205
"Ecuador",2050,451581310058.797,234925570944.502,170258006427.105
"Egypt, Arab Rep.",2015,872458570332.222,907705896573.644,925591297265.454
"Egypt, Arab Rep.",2016,910381233681.992,928588858355.632,937692670692.452
"Egypt, Arab Rep.",2017,948446285004.287,948446285004.287,948446285004.287
"Egypt, Arab Rep.",2018,999008986650.212,979420575147.267,969911637524.478
"Egypt, Arab Rep.",2019,1054474895382.38,1013528350040.73,993943722671.675
"Egypt, Arab Rep.",2020,1052367071561.98,991668995674.721,963064948117.856
"Egypt, Arab Rep.",2021,1084263263876,1001691656940.42,963353866484.617
"Egypt, Arab Rep.",2022,1116159456190.03,1010940008154.31,962808951682.971
"Egypt, Arab Rep.",2023,1148055648504.06,1019440561028.82,961478531418.893
"Egypt, Arab Rep.",2024,1179951840818.09,1027219085298.41,959408825563.153
"Egypt, Arab Rep.",2025,1211848033132.12,1034300627623.94,956644027939.676
"Egypt, Arab Rep.",2026,1243744225446.15,1040709530040.78,953226385137.693
"Egypt, Arab Rep.",2027,1275640417760.18,1046469447961.6,949196272451.666
"Egypt, Arab Rep.",2028,1307536610074.2,1051603367744.01,944592267049.421
"Egypt, Arab Rep.",2029,1339432802388.23,1056133623833.33,939451218465.595
"Egypt, Arab Rep.",2030,1371328994702.27,1060081915490.19,933808316514.008
"Egypt, Arab Rep.",2031,1403225187016.3,1063469323112.89,927697156709.637
"Egypt, Arab Rep.",2032,1435121379330.32,1066316324163.87,921149803287.622
"Egypt, Arab Rep.",2033,1467017571644.35,1068642808709.55,914196849903.734
"Egypt, Arab Rep.",2034,1498913763958.38,1070468094582.48,906867478097.907
"Egypt, Arab Rep.",2035,1530809956272.41,1071810942174.84,899189513599.73
"Egypt, Arab Rep.",2036,1562706148586.44,1072689568871.78,891189480551.926
"Egypt, Arab Rep.",2037,1594602340900.47,1073121663133.02,882892653725.362
"Egypt, Arab Rep.",2038,1626498533214.5,1073124398231.04,874323108796.607
"Egypt, Arab Rep.",2039,1658394725528.52,1072714445653.88,865503770756.568
"Egypt, Arab Rep.",2040,1690290917842.55,1071907988180.4,856456460516.474
"Egypt, Arab Rep.",2041,1722187110156.59,1070720732635.65,847201939775.073
"Egypt, Arab Rep.",2042,1754083302470.62,1069167922334.04,837759954208.852
"Egypt, Arab Rep.",2043,1785979494784.64,1067264349217.39,828149275044.921
"Egypt, Arab Rep.",2044,1817875687098.67,1065024365695.35,818387739074.078
"Egypt, Arab Rep.",2045,1849771879412.7,1062461896194.86,808492287159.658
"Egypt, Arab Rep.",2046,1881668071726.73,1059590448425.76,798479001295.897
"Egypt, Arab Rep.",2047,1913564264040.76,1056423124369.17,788363140267.593
"Egypt, Arab Rep.",2048,1945460456354.79,1052972630995.15,778159173961.113
"Egypt, Arab Rep.",2049,1977356648668.82,1049251290716.01,767880816375.059
"Egypt, Arab Rep.",2050,2009252840982.84,1045271051581.6,757541057377.23
"El Salvador",2015,55473813588.3367,57714955657.3055,58852168835.8664
"El Salvador",2016,56882328337.3053,58019974904.0514,58588798187.4245
"El Salvador",2017,58160826402.9259,58160826402.9259,58160826402.9259
"El Salvador",2018,59563923899.9855,58396003823.5152,57829052330.083
"El Salvador",2019,61015777623.3287,58646460614.5028,57513222380.3645
"El Salvador",2020,62164981193.96,58579450205.7655,56889764043.4985
"El Salvador",2021,63465871017.9585,58632654648.7297,56388604384.1438
"El Salvador",2022,64766760841.957,58661250747.4462,55868376838.3804
"El Salvador",2023,66067650665.9556,58666183079.6431,55330617308.8132
"El Salvador",2024,67368540489.9541,58648368641.8931,54776788403.9727
"El Salvador",2025,68669430313.9531,58608697568.0693,54208282404.9119
"El Salvador",2026,69970320137.9517,58548033830.2268,53626424121.1664
"El Salvador",2027,71271209961.9502,58467215922.3311,53032473640.014
"El Salvador",2028,72572099785.9487,58367057527.2286,52427628972.8178
"El Salvador",2029,73872989609.9473,58248348167.258,51813028602.1216
"El Salvador",2030,75173879433.9458,58111853838.8867,51189753933.031
"El Salvador",2031,76474769257.9443,57958317631.7483,50558831652.2973
"El Salvador",2032,77775659081.9429,57788460332.4489,49921235998.3991
"El Salvador",2033,79076548905.9414,57602981013.5019,49277890945.8052
"El Salvador",2034,80377438729.9404,57402557607.7426,48629672306.4944
"El Salvador",2035,81678328553.939,57187847468.5627,47977409751.6948
"El Salvador",2036,82979218377.9375,56959487916.3065,47321888756.713
"El Salvador",2037,84280108201.936,56718096771.1482,46663852471.6128
"El Salvador",2038,85580998025.9346,56464272872.7757,46004003520.4161
"El Salvador",2039,86881887849.9331,56198596587.1917,45343005731.4019
"El Salvador",2040,88182777673.9316,55921630300.9374,44681485800.9914
"El Salvador",2041,89483667497.9302,55633918903.038,44020034893.6191
"El Salvador",2042,90784557321.9287,55335990254.9596,43359210179.9075
"El Salvador",2043,92085447145.9272,55028355648.8655,42699536315.3835
"El Salvador",2044,93386336969.9263,54711510254.4467,42041506861.8935
"El Salvador",2045,94687226793.9248,54385933554.5996,41385585653.8003
"El Salvador",2046,95988116617.9233,54052089770.2196,40732208110.9767
"El Salvador",2047,97289006441.9219,53710428274.3642,40081782500.5295
"El Salvador",2048,98589896265.9204,53361383996.0431,39434691149.1319
"El Salvador",2049,99890786089.9189,53005377813.8829,38791291607.7691
"El Salvador",2050,101191675913.917,52642816939.9055,38151917770.6403
"Equatorial Guinea",2015,35971621428.4353,37424874934.1441,38162293173.427
"Equatorial Guinea",2016,32800213198.1179,33456217462.0803,33784219594.0614
"Equatorial Guinea",2017,30941258325.5001,30941258325.5001,30941258325.5001
"Equatorial Guinea",2018,29011593115.039,28442738348.0775,28166595257.3194
"Equatorial Guinea",2019,27421228240.8256,26356428528.283,25847137563.2252
"Equatorial Guinea",2020,44691287207.8008,42113598095.5673,40898858733.9755
"Equatorial Guinea",2021,46265376101.5771,42742056094.8384,41106187433.1993
"Equatorial Guinea",2022,47839464995.353,43329677372.071,41266742745.2302
"Equatorial Guinea",2023,49413553889.1294,43877821745.6621,41383073448.9352
"Equatorial Guinea",2024,50987642782.9053,44387811408.1885,41457619530.1875
"Equatorial Guinea",2025,52561731676.6816,44860931879.126,41492716357.1038
"Equatorial Guinea",2026,54135820570.458,45298432934.6681,41490598704.3513
"Equatorial Guinea",2027,55709909464.2339,45701529515.1831,41453404631.7839
"Equatorial Guinea",2028,57283998358.0103,46071402610.8284,41383179222.4752
"Equatorial Guinea",2029,58858087251.7861,46409200125.823,41281878185.0453
"Equatorial Guinea",2030,60432176145.5625,46716037721.8868,41151371325.0245
"Equatorial Guinea",2031,62006265039.3384,46992999641.3166,40993445889.8151
"Equatorial Guinea",2032,63580353933.1147,47241139510.1877,40809809791.6815
"Equatorial Guinea",2033,65154442826.8911,47461481122.1322,40602094713.0256
"Equatorial Guinea",2034,66728531720.667,47655019203.1543,40371859098.078
"Equatorial Guinea",2035,68302620614.4434,47822720157.9228,40120591034.9848
"Equatorial Guinea",2036,69876709508.2192,47965522797.9698,39849711032.1334
"Equatorial Guinea",2037,71450798401.9956,48084339052.226,39560574692.4407
"Equatorial Guinea",2038,73024887295.7715,48180054660.2951,39254475289.1829
"Equatorial Guinea",2039,74598976189.5479,48253529848.8815,38932646246.8436
"Equatorial Guinea",2040,76173065083.3237,48305599991.7558,38596263530.3182
"Equatorial Guinea",2041,77747153977.1001,48337076253.6531,38246447945.718
"Equatorial Guinea",2042,79321242870.8765,48348746218.4704,37884267355.8873
"Equatorial Guinea",2043,80895331764.6523,48341374502.1397,37510738813.6578
"Equatorial Guinea",2044,82469420658.4287,48315703350.5333,37126830615.749
"Equatorial Guinea",2045,84043509552.2046,48272453222.749,36733464280.1252
"Equatorial Guinea",2046,85617598445.981,48212323360.1258,36331516449.5326
"Equatorial Guinea",2047,87191687339.7568,48135992341.318,35921820723.8305
"Equatorial Guinea",2048,88765776233.5332,48044118623.7633,35505169423.6577
"Equatorial Guinea",2049,90339865127.3096,47937341071.8561,35082315287.8729
"Equatorial Guinea",2050,91913954021.0854,47816279472.1481,34653973107.1356
"Estonia",2015,42572867024.31,44292810852.0921,45165554626.0905
"Estonia",2016,43889652542.5349,44767445593.3856,45206342118.8109
"Estonia",2017,46362691524.4932,46362691524.4932,46362691524.4932
"Estonia",2018,48077969445.0643,47135264161.8277,46677640237.9265
"Estonia",2019,49869668623.1259,47933168611.2321,47006945634.0144
"Estonia",2020,50685569897.6367,47762144553.7884,46384476541.3838
"Estonia",2021,52141232938.7041,48170439557.8048,46326810128.3935
"Estonia",2022,53596895979.7715,48544360000.1282,46233153287.8752
"Estonia",2023,55052559020.8394,48885096926.6217,46105651470.1007
"Estonia",2024,56508222061.9067,49193807891.3682,45946355679.6416
"Estonia",2025,57963885102.9741,49471617812.1583,45757226156.9997
"Estonia",2026,59419548144.042,49719619805.3011,45540135925.8915
"Estonia",2027,60875211185.1094,49938876000.2455,45296874210.893
"Estonia",2028,62330874226.1768,50130418334.4865,45029149729.9915
"Estonia",2029,63786537267.2446,50295249329.2074,44738593866.4246
"Estonia",2030,65242200308.312,50434342846.1132,44426763724.0484
"Estonia",2031,66697863349.3794,50548644825.8973,44095145070.3318
"Estonia",2032,68153526390.4473,50639074008.7636,43745155170.9261
"Estonia",2033,69609189431.5146,50706522637.4279,43378145519.6301
"Estonia",2034,71064852472.582,50751857143.0118,42995404467.4445
"Estonia",2035,72520515513.6499,50775918814.2219,42598159754.2709
"Estonia",2036,73976178554.7173,50779524450.212,42187580946.6992
"Estonia",2037,75431841595.7847,50763466997.511,41764781785.2102
"Estonia",2038,76887504636.8525,50728516171.3868,41330822443.9948
"Estonia",2039,78343167677.9199,50675419062.0125,40886711706.4933
"Estonia",2040,79798830718.9873,50604900725.7965,40433409059.6489
"Estonia",2041,81254493760.0552,50517664762.2191,39971826709.7593
"Estonia",2042,82710156801.1226,50414393876.5187,39502831522.7213
"Estonia",2043,84165819842.1899,50295750428.565,39027246891.3625
"Estonia",2044,85621482883.2578,50162376968.2375,38545854532.459
"Estonia",2045,87077145924.3252,50014896757.6308,38059396215.9514
"Estonia",2046,88532808965.3926,49853914280.4012,37568575428.7877
"Estonia",2047,89988472006.4604,49680015738.5505,37074058975.7295
"Estonia",2048,91444135047.5278,49493769536.9488,36576478519.3844
"Estonia",2049,92899798088.5952,49295726755.8872,36076432061.648
"Estonia",2050,94355461129.6631,49086421611.939,35574485368.6593
"Eswatini",2015,9458110404.97635,9840218065.33739,10034109328.6394
"Eswatini",2016,9791886927.33426,9987724665.88095,10085643535.1543
"Eswatini",2017,10033262678.6199,10033262678.6199,10033262678.6199
"Eswatini",2018,10110435669.0157,9912191832.36833,9815956960.20942
"Eswatini",2019,10612127763.4879,10200045908.7735,10002948217.0684
"Eswatini",2020,10786463174.0745,10164325159.6996,9871141807.67429
"Eswatini",2021,11039961796.4451,10199218209.1533,9808863065.62549
"Eswatini",2022,11293460418.8158,10228835050.9161,9741838163.36537
"Eswatini",2023,11546959041.1865,10253369179.8497,9670396409.56468
"Eswatini",2024,11800457663.5572,10273008531.3123,9594851956.20498
"Eswatini",2025,12053956285.9279,10287935624.786,9515504402.12799
"Eswatini",2026,12307454908.2985,10298327704.0091,9432639374.28467
"Eswatini",2027,12560953530.6692,10304356873.6953,9346529087.47149
"Eswatini",2028,12814452153.0399,10306190232.9194,9257432883.31284
"Eswatini",2029,13067950775.4106,10303990005.2483,9165597749.22515
"Eswatini",2030,13321449397.7812,10297913665.693,9071258818.07042
"Eswatini",2031,13574948020.1519,10288114064.5574,8974639849.18463
"Eswatini",2032,13828446642.5226,10274739548.2546,8875953691.44115
"Eswatini",2033,14081945264.8933,10257934077.1645,8775402728.98873
"Eswatini",2034,14335443887.264,10237837340.6008,8673179310.27961
"Eswatini",2035,14588942509.6346,10214584868.9552,8569466160.98332
"Eswatini",2036,14842441132.0053,10188308143.0871,8464436781.36119
"Eswatini",2037,15095939754.376,10159134701.0213,8358255828.6556
"Eswatini",2038,15349438376.7467,10127188242.0188,8251079485.03097
"Eswatini",2039,15602936999.1174,10092588728.0825,8143055811.5828
"Eswatini",2040,15856435621.488,10055452482.958,8034325088.91464
"Eswatini",2041,16109934243.8587,10015892288.6888,7925020144.76521
"Eswatini",2042,16363432866.2294,9974017479.78386,7815266669.15044
"Eswatini",2043,16616931488.6001,9929934035.05411,7705183517.47072
"Eswatini",2044,16870430110.9708,9883744667.17274,7594883002.01644
"Eswatini",2045,17123928733.3414,9835548910.01367,7484471172.29061
"Eswatini",2046,17377427355.7122,9785443203.82091,7374048084.55302
"Eswatini",2047,17630925978.0828,9733520978.25919,7263708060.97515
"Eswatini",2048,17884424600.4535,9679872733.39859,7153539938.78388
"Eswatini",2049,18137923222.8242,9624586118.6793,7043627309.75553
"Eswatini",2050,18391421845.1948,9567746009.90688,6934048750.41237
"Ethiopia",2015,111323584694.065,115821057515.705,118103191001.934
"Ethiopia",2016,121825275750.27,124261781265.275,125480034022.778
"Ethiopia",2017,133476876156.08,133476876156.08,133476876156.08
"Ethiopia",2018,142574857309.453,139779271872.013,138422191562.576
"Ethiopia",2019,154499940560.155,148500519569.545,145631011933.41
"Ethiopia",2020,161491367851.27,152176922762.804,147787478346.623
"Ethiopia",2021,171156833129.645,158122457420.006,152070629397.956
"Ethiopia",2022,180822298408.016,163776326772.399,155978903019.289
"Ethiopia",2023,190487763686.391,169147682810.161,159530503178.229
"Ethiopia",2024,200153228964.762,174245430757.715,162742891439.211
"Ethiopia",2025,209818694243.137,179078235232.199,165632814767.225
"Ethiopia",2026,219484159521.508,183654526255.256,168216332341.661
"Ethiopia",2027,229149624799.883,187982505121.614,170508841414.461
"Ethiopia",2028,238815090078.254,192070150127.674,172525102245.381
"Ethiopia",2029,248480555356.629,195925222163.442,174279262146.316
"Ethiopia",2030,258146020635,199555270170.842,175784878665.31
"Ethiopia",2031,267811485913.375,202967636471.625,177054941940.074
"Ethiopia",2032,277476951191.746,206169461967.773,178101896249.638
"Ethiopia",2033,287142416470.121,209167691217.449,178937660791.953
"Ethiopia",2034,296807881748.492,211969077389.293,179573649714.188
"Ethiopia",2035,306473347026.867,214580187097.954,180020791421.695
"Ethiopia",2036,316138812305.238,217007405123.539,180289547190.595
"Ethiopia",2037,325804277583.613,219256939017.752,180389929108.241
"Ethiopia",2038,335469742861.984,221334823599.261,180331517364.859
"Ethiopia",2039,345135208140.359,223246925340.969,180123476919.003
"Ethiopia",2040,354800673418.73,224998946651.589,179774573558.569
"Ethiopia",2041,364466138697.105,226596430054.089,179293189378.501
